offensive_binary_label	tweet_id	agreement_level	annotation	domain	split
1	1322864646777380864	A+	O+	Elections2020	test
1	1321591616054976520	A0	O0	Elections2020	test
1	1311282477944758273	A++	O++	Elections2020	test
0	1322870878963523584	A++	N++	Elections2020	test
0	1321584822196838400	A++	N++	Elections2020	test
0	1322864550153232389	A++	N++	Elections2020	test
0	1311293254101499904	A0	N0	Elections2020	test
0	1321621389439389703	A+	N+	Elections2020	test
1	1321615247497662465	A++	O++	Elections2020	test
0	1321598726285262849	A++	N++	Elections2020	test
0	1311289384910503936	A0	N0	Elections2020	test
0	1324067204921516037	A+	N+	Elections2020	test
0	1311300657073324034	A++	N++	Elections2020	test
0	1324054274704248832	A+	N+	Elections2020	test
0	1311278546262859776	A++	N++	Elections2020	test
0	1311299371498000384	A+	N+	Elections2020	test
1	1324060941030432774	A+	O+	Elections2020	test
1	1322809807305396226	A++	O++	Elections2020	test
0	1322807658903007233	A++	N++	Elections2020	test
0	1311278235418681344	A0	N0	Elections2020	test
0	1321592504328794112	A0	N0	Elections2020	test
0	1267507612993683456	A++	N++	BLM	notused
0	1267150690297581570	A++	N++	BLM	notused
0	1270113823966584832	A++	N++	BLM	notused
0	1268740530101530624	A++	N++	BLM	notused
0	1268157663323607041	A++	N++	BLM	notused
0	1268474317530116096	A++	N++	BLM	notused
0	1268235005576097793	A++	N++	BLM	notused
0	1268686082188730368	A++	N++	BLM	notused
0	1272528188732735488	A++	N++	BLM	notused
0	1267127537462677507	A++	N++	BLM	notused
0	1272124321813737473	A++	N++	BLM	notused
0	1268059319259598848	A++	N++	BLM	notused
0	1266593264494395392	A++	N++	BLM	notused
0	1267140631887036418	A++	N++	BLM	notused
0	1270812407192064008	A++	N++	BLM	notused
0	1269079949337669635	A++	N++	BLM	notused
0	1266988283524857856	A++	N++	BLM	notused
0	1266629731627102208	A++	N++	BLM	notused
0	1268881786442002435	A++	N++	BLM	notused
0	1269867404282040322	A++	N++	BLM	notused
0	1269134621452783616	A++	N++	BLM	notused
0	1271168563525455872	A++	N++	BLM	notused
0	1269283711624896512	A++	N++	BLM	notused
0	1272609424604045318	A++	N++	BLM	notused
0	1266375102788022272	A++	N++	BLM	notused
0	1267648578383683587	A++	N++	BLM	notused
0	1271469718642331648	A++	N++	BLM	notused
0	1270073294599983107	A++	N++	BLM	notused
0	1271659086388453377	A++	N++	BLM	notused
0	1267224245924515846	A++	N++	BLM	notused
0	1272755234075361280	A++	N++	BLM	notused
0	1270367797361737728	A++	N++	BLM	notused
0	1270334472521580550	A++	N++	BLM	notused
0	1269724814547259394	A++	N++	BLM	notused
0	1269126540316508168	A++	N++	BLM	notused
0	1270397443792875522	A++	N++	BLM	notused
0	1270442669920055296	A++	N++	BLM	notused
0	1269776185980063746	A++	N++	BLM	notused
0	1270819029075333122	A++	N++	BLM	notused
0	1269050919477563394	A++	N++	BLM	notused
0	1270053918282616832	A++	N++	BLM	notused
0	1272914682584748034	A++	N++	BLM	notused
0	1267707824190164993	A++	N++	BLM	notused
0	1269806725734862848	A++	N++	BLM	notused
0	1267676135669657603	A++	N++	BLM	notused
0	1267112270217318400	A++	N++	BLM	notused
0	1270816743984975873	A++	N++	BLM	notused
0	1271203807456825344	A++	N++	BLM	notused
0	1269149035090325504	A++	N++	BLM	notused
0	1268072066806398978	A++	N++	BLM	notused
0	1271563403824250880	A++	N++	BLM	notused
0	1269915166986121217	A++	N++	BLM	notused
0	1271635203916812288	A++	N++	BLM	notused
0	1270574818606354440	A++	N++	BLM	notused
0	1267386930506993669	A++	N++	BLM	notused
0	1267501665411829762	A++	N++	BLM	notused
0	1270892318296387586	A++	N++	BLM	notused
0	1267637493932982272	A++	N++	BLM	notused
0	1267697833056112641	A++	N++	BLM	notused
0	1268879091400400896	A++	N++	BLM	notused
0	1269249272597417991	A++	N++	BLM	notused
0	1270221134626263040	A++	N++	BLM	notused
0	1272145049648877573	A++	N++	BLM	notused
0	1268682722530275334	A++	N++	BLM	notused
0	1272820969372037120	A++	N++	BLM	notused
0	1267606141024034816	A++	N++	BLM	notused
0	1268354997588238336	A++	N++	BLM	notused
0	1268771517480853504	A++	N++	BLM	notused
0	1271258175803703296	A++	N++	BLM	notused
0	1270532704564641797	A++	N++	BLM	notused
0	1271483004079288322	A++	N++	BLM	notused
0	1270255476987625472	A++	N++	BLM	notused
0	1268681754854010883	A++	N++	BLM	notused
0	1270349326561144832	A++	N++	BLM	notused
0	1271705862503981062	A++	N++	BLM	notused
0	1267140397253476353	A++	N++	BLM	notused
0	1266886677559214081	A++	N++	BLM	notused
0	1270504315510235137	A++	N++	BLM	notused
0	1266692622694920193	A++	N++	BLM	notused
0	1267585232372477953	A++	N++	BLM	notused
0	1267590064877559811	A++	N++	BLM	notused
0	1267282500268720128	A++	N++	BLM	notused
0	1268311464936271872	A++	N++	BLM	notused
0	1267746785629528065	A++	N++	BLM	notused
0	1266798648840593408	A++	N++	BLM	notused
0	1269475300724797446	A++	N++	BLM	notused
0	1269053387594772480	A++	N++	BLM	notused
0	1272021406847578112	A++	N++	BLM	notused
0	1269733589354196993	A++	N++	BLM	notused
0	1271970394518544384	A++	N++	BLM	notused
0	1271110288448860163	A++	N++	BLM	notused
0	1267730570219524096	A++	N++	BLM	notused
0	1268276987031773185	A++	N++	BLM	notused
0	1270069270886703109	A++	N++	BLM	notused
0	1267819207590203395	A++	N++	BLM	notused
0	1271544920139018245	A++	N++	BLM	notused
0	1267711691359350786	A++	N++	BLM	notused
0	1271866442636570626	A++	N++	BLM	notused
0	1269741445600043008	A++	N++	BLM	notused
0	1267304918672715776	A++	N++	BLM	notused
0	1269671006869782530	A++	N++	BLM	notused
0	1267805546675134464	A++	N++	BLM	notused
0	1269646515678711809	A++	N++	BLM	notused
0	1268115183332925442	A++	N++	BLM	notused
0	1269479193009520640	A++	N++	BLM	notused
0	1271316734029357063	A++	N++	BLM	notused
0	1267149985277267969	A++	N++	BLM	notused
0	1267725124955930624	A++	N++	BLM	notused
0	1268410842669813760	A++	N++	BLM	notused
0	1270416684004900866	A++	N++	BLM	notused
0	1272888057067384836	A++	N++	BLM	notused
0	1268933873670356993	A++	N++	BLM	notused
0	1266749161745141761	A++	N++	BLM	notused
0	1270050708428132352	A++	N++	BLM	notused
0	1266596129275359232	A++	N++	BLM	notused
0	1269822777974042624	A++	N++	BLM	notused
0	1270952752496160769	A++	N++	BLM	notused
0	1270875143578030080	A++	N++	BLM	notused
0	1270629085371346945	A++	N++	BLM	notused
0	1268007569844396032	A++	N++	BLM	notused
0	1271096334913810434	A++	N++	BLM	notused
0	1270792046601592832	A++	N++	BLM	notused
0	1268123543570731015	A++	N++	BLM	notused
0	1270768438131081216	A++	N++	BLM	notused
0	1268486687413460992	A++	N++	BLM	notused
0	1268684463942381572	A++	N++	BLM	notused
0	1268954800076578819	A++	N++	BLM	notused
0	1271915676991709185	A++	N++	BLM	notused
0	1271713213642653697	A++	N++	BLM	notused
0	1268877208917086209	A++	N++	BLM	notused
0	1270020198486032384	A++	N++	BLM	notused
0	1271909900256522243	A++	N++	BLM	notused
0	1269813583967186946	A++	N++	BLM	notused
0	1267542110590439425	A++	N++	BLM	notused
0	1270286078482755591	A++	N++	BLM	notused
0	1269832438055927808	A++	N++	BLM	notused
0	1268541886890901508	A++	N++	BLM	notused
0	1267568434390294528	A++	N++	BLM	notused
0	1270202520091181057	A++	N++	BLM	notused
0	1270874478600478721	A++	N++	BLM	notused
0	1267543138609979392	A++	N++	BLM	notused
0	1270939005266259970	A++	N++	BLM	notused
0	1271503603421904900	A++	N++	BLM	notused
0	1271167256807059456	A++	N++	BLM	notused
0	1267499220346470405	A++	N++	BLM	notused
0	1270196011974213632	A++	N++	BLM	notused
0	1268523205297397761	A++	N++	BLM	notused
0	1267688044284514311	A++	N++	BLM	notused
0	1266700296077611008	A++	N++	BLM	notused
0	1267634259856109568	A++	N++	BLM	notused
0	1268957025846931458	A++	N++	BLM	notused
0	1270153972284829697	A++	N++	BLM	notused
0	1269571430305447936	A++	N++	BLM	notused
0	1268531808762834945	A++	N++	BLM	notused
0	1270924785703424001	A++	N++	BLM	notused
0	1269479298852937729	A++	N++	BLM	notused
0	1268926588332236800	A++	N++	BLM	notused
0	1266426492566810626	A++	N++	BLM	notused
0	1269827169011859457	A++	N++	BLM	notused
0	1270000121917423618	A++	N++	BLM	notused
0	1267252360193196033	A++	N++	BLM	notused
0	1267259167678423040	A++	N++	BLM	notused
0	1272902712942825475	A++	N++	BLM	notused
0	1268616410537684997	A++	N++	BLM	notused
0	1271894914431881219	A++	N++	BLM	notused
0	1269904087203667969	A++	N++	BLM	notused
0	1266521935695020034	A++	N++	BLM	notused
0	1267129508844523522	A++	N++	BLM	notused
0	1269754880656322567	A++	N++	BLM	notused
0	1269024521958207493	A++	N++	BLM	notused
0	1270389642903330823	A++	N++	BLM	notused
0	1269982900482486273	A++	N++	BLM	notused
0	1270256707692888067	A++	N++	BLM	notused
0	1270191778000486401	A++	N++	BLM	notused
0	1271300713876987904	A++	N++	BLM	notused
0	1267667420426035206	A++	N++	BLM	notused
0	1272707743632314368	A++	N++	BLM	notused
0	1266821838728048643	A++	N++	BLM	notused
0	1271116767495061510	A++	N++	BLM	notused
0	1269708991300612096	A++	N++	BLM	notused
0	1268154748806496258	A++	N++	BLM	notused
0	1266378658798866432	A++	N++	BLM	notused
0	1268276689467060225	A++	N++	BLM	notused
0	1267645748205797379	A++	N++	BLM	notused
0	1268963875719974913	A++	N++	BLM	notused
0	1268496680648925196	A++	N++	BLM	notused
0	1268327359888986113	A++	N++	BLM	notused
0	1270898990339555330	A++	N++	BLM	notused
0	1270582385160028160	A++	N++	BLM	notused
0	1268148709432459265	A++	N++	BLM	notused
0	1268007330425327617	A++	N++	BLM	notused
0	1268107264163897344	A++	N++	BLM	notused
0	1267350746183249921	A++	N++	BLM	notused
0	1268034422063808513	A++	N++	BLM	notused
0	1268566351972532225	A++	N++	BLM	notused
0	1270904402891673600	A++	N++	BLM	notused
0	1272595316433399808	A++	N++	BLM	notused
0	1267663719909281792	A++	N++	BLM	notused
0	1269417641032196096	A++	N++	BLM	notused
0	1267814468379119617	A++	N++	BLM	notused
0	1268722107640418304	A++	N++	BLM	notused
0	1268157796958310400	A++	N++	BLM	notused
0	1270430636126244864	A++	N++	BLM	notused
0	1267987651384143873	A++	N++	BLM	notused
0	1268488556810588162	A+	N+	BLM	notused
0	1269362871240196096	A++	N++	BLM	notused
0	1268917762858135553	A++	N++	BLM	notused
0	1270107982467158017	A++	N++	BLM	notused
0	1267110068132229120	A++	N++	BLM	notused
0	1268555136382705671	A++	N++	BLM	notused
0	1272581958166552577	A++	N++	BLM	notused
0	1270635258191347712	A++	N++	BLM	notused
0	1270531445543624704	A++	N++	BLM	notused
0	1268629640521879554	A+	N+	BLM	notused
0	1270883989415313410	A+	N+	BLM	notused
0	1270852992577740800	A++	N++	BLM	notused
0	1272224391363993601	A++	N++	BLM	notused
0	1268562126680944641	A++	N++	BLM	notused
0	1267976972652642304	A+	N+	BLM	notused
0	1269562688310558727	A+	N+	BLM	notused
0	1268523691211661319	A++	N++	BLM	notused
0	1269017991447867392	A+	N+	BLM	notused
0	1271239614234230785	A++	N++	BLM	notused
0	1266192641013821440	A+	N+	BLM	notused
0	1269305350513201154	A++	N++	BLM	notused
0	1268626327239708672	A+	N+	BLM	notused
0	1270764173153230851	A++	N++	BLM	notused
0	1272578449148743680	A++	N++	BLM	notused
0	1268828111006728193	A++	N++	BLM	notused
0	1268014885444767744	A++	N++	BLM	notused
0	1268460030828769282	A++	N++	BLM	notused
0	1268370135028568064	A++	N++	BLM	notused
0	1268589613507063811	A++	N++	BLM	notused
0	1269144977285636096	A+	N+	BLM	notused
0	1271488356363403266	A+	N+	BLM	notused
0	1267342776590614528	A+	N+	BLM	notused
0	1268070276056711168	A++	N++	BLM	notused
0	1272640637091930113	A++	N++	BLM	notused
0	1266399323610247174	A++	N++	BLM	notused
0	1268502593996652544	A+	N+	BLM	notused
0	1270165010480758784	A++	N++	BLM	notused
0	1268842969521627144	A+	N+	BLM	notused
0	1267559848222298112	A+	N+	BLM	notused
0	1266236333959213066	A++	N++	BLM	notused
0	1270291032370970625	A+	N+	BLM	notused
0	1269689284954595328	A+	N+	BLM	notused
0	1270309692267532289	A++	N++	BLM	notused
0	1268194840933797892	A++	N++	BLM	notused
0	1267438167692578819	A++	N++	BLM	notused
0	1269058663563563009	A++	N++	BLM	notused
0	1270762498891923457	A++	N++	BLM	notused
0	1268686595277959168	A+	N+	BLM	notused
0	1266347602401996803	A++	N++	BLM	notused
0	1266933905753505793	A++	N++	BLM	notused
0	1269307696483713024	A++	N++	BLM	notused
0	1270205117325811712	A++	N++	BLM	notused
0	1269038286758002688	A++	N++	BLM	notused
0	1267542949711110144	A+	N+	BLM	notused
0	1266447756719034378	A++	N++	BLM	notused
0	1266913890262290437	A++	N++	BLM	notused
0	1268420453883879424	A+	N+	BLM	notused
0	1268643804053028864	A++	N++	BLM	notused
0	1271820170319757318	A++	N++	BLM	notused
0	1268913151568830464	A++	N++	BLM	notused
0	1267262564964147201	A++	N++	BLM	notused
0	1269826446534430721	A+	N+	BLM	notused
0	1268985044179333121	A++	N++	BLM	notused
0	1269693953625985026	A++	N++	BLM	notused
0	1267468949802885127	A++	N++	BLM	notused
0	1266329874530275328	A++	N++	BLM	notused
0	1268685575231614977	A+	N+	BLM	notused
0	1269004123975843840	A++	N++	BLM	notused
0	1268734421877821444	A+	N+	BLM	notused
0	1268387586973859840	A++	N++	BLM	notused
0	1266325707845767169	A++	N++	BLM	notused
0	1269023770561384448	A++	N++	BLM	notused
0	1269147365346336770	A+	N+	BLM	notused
0	1269856054965186560	A+	N+	BLM	notused
0	1272197182737854466	A++	N++	BLM	notused
0	1266998410097364993	A++	N++	BLM	notused
0	1266716364447739910	A++	N++	BLM	notused
0	1267562675573338120	A++	N++	BLM	notused
0	1267853643455365122	A++	N++	BLM	notused
0	1269201831982497799	A++	N++	BLM	notused
0	1269604307617353728	A+	N+	BLM	notused
0	1271027886825193472	A++	N++	BLM	notused
0	1270729162911813634	A++	N++	BLM	notused
0	1266215426230571009	A++	N++	BLM	notused
0	1268192946219659265	A++	N++	BLM	notused
0	1271485581567148039	A++	N++	BLM	notused
0	1270011680307757056	A++	N++	BLM	notused
0	1268686895187443714	A++	N++	BLM	notused
0	1269426146728448000	A++	N++	BLM	notused
0	1268193831222153217	A++	N++	BLM	notused
0	1270065224318693376	A++	N++	BLM	notused
0	1269430269565599744	A+	N+	BLM	notused
0	1270313435453100032	A+	N+	BLM	notused
0	1271135875083141121	A++	N++	BLM	notused
0	1266425629416685568	A++	N++	BLM	notused
0	1269171523790741507	A++	N++	BLM	notused
0	1268535217934958593	A++	N++	BLM	notused
0	1270806656100818951	A++	N++	BLM	notused
0	1268480753840664578	A++	N++	BLM	notused
0	1268245462794014721	A++	N++	BLM	notused
0	1267152954903199744	A++	N++	BLM	notused
0	1269043869636857857	A++	N++	BLM	notused
0	1267480697998053383	A++	N++	BLM	notused
0	1268937703678185472	A++	N++	BLM	notused
0	1269231537171677184	A+	N+	BLM	notused
0	1267392681442861057	A++	N++	BLM	notused
0	1269225871098777602	A++	N++	BLM	notused
0	1270673709695750144	A+	N+	BLM	notused
0	1272521923193458688	A++	N++	BLM	notused
0	1267147514685382656	A+	N+	BLM	notused
0	1267121551955988481	A++	N++	BLM	notused
0	1272414953274839042	A++	N++	BLM	notused
0	1271654898971492352	A+	N+	BLM	notused
0	1271503194963795968	A++	N++	BLM	notused
0	1272568772218535942	A++	N++	BLM	notused
0	1272324213580406785	A++	N++	BLM	notused
0	1268626524762185728	A++	N++	BLM	notused
0	1269530222887489536	A++	N++	BLM	notused
0	1267977941021048843	A++	N++	BLM	notused
0	1267163524113072128	A++	N++	BLM	notused
0	1269928760905740288	A++	N++	BLM	notused
0	1272390848576184322	A+	N+	BLM	notused
0	1270420520681472000	A++	N++	BLM	notused
0	1271040183425806337	A+	N+	BLM	notused
0	1272753699064930305	A++	N++	BLM	notused
0	1270994106878025729	A++	N++	BLM	notused
0	1267524805546463233	A+	N+	BLM	notused
0	1268367538175516678	A++	N++	BLM	notused
0	1268420206365302784	A++	N++	BLM	notused
0	1267804040978739200	A+	N+	BLM	notused
0	1268409392568758272	A+	N+	BLM	notused
0	1268186440112001024	A++	N++	BLM	notused
0	1271764068999839744	A++	N++	BLM	notused
0	1267723242489491460	A++	N++	BLM	notused
0	1267871918046224384	A++	N++	BLM	notused
0	1272607132106412032	A++	N++	BLM	notused
0	1270522580177477635	A++	N++	BLM	notused
0	1268412610434805761	A+	N+	BLM	notused
0	1271191040913965057	A+	N+	BLM	notused
0	1269812753126035459	A++	N++	BLM	notused
0	1266791089333252096	A++	N++	BLM	notused
0	1268262936037994496	A++	N++	BLM	notused
0	1272352448267653121	A++	N++	BLM	notused
0	1272560170263089154	A++	N++	BLM	notused
0	1270683799022690305	A+	N+	BLM	notused
0	1267746813882150914	A++	N++	BLM	notused
0	1269514478426771461	A++	N++	BLM	notused
0	1268308284676718598	A++	N++	BLM	notused
0	1268601580405784581	A+	N+	BLM	notused
0	1271323699027697666	A++	N++	BLM	notused
0	1268979565931700224	A++	N++	BLM	notused
0	1270889352835579913	A++	N++	BLM	notused
0	1267862774320857088	A+	N+	BLM	notused
0	1267117207282049024	A++	N++	BLM	notused
0	1271849711058718722	A++	N++	BLM	notused
0	1269587330781908994	A++	N++	BLM	notused
0	1272167662886383617	A+	N+	BLM	notused
0	1267229370969550849	A+	N+	BLM	notused
0	1267779882014199810	A+	N+	BLM	notused
0	1267394861549961218	A+	N+	BLM	notused
0	1268209303523135488	A++	N++	BLM	notused
0	1267907766909374464	A++	N++	BLM	notused
0	1268702994809253888	A+	N+	BLM	notused
0	1268278895347974145	A++	N++	BLM	notused
0	1272988242095341574	A++	N++	BLM	notused
0	1267901608727318528	A++	N++	BLM	notused
0	1267835783739629572	A++	N++	BLM	notused
0	1267934534861029379	A++	N++	BLM	notused
0	1269853244567797760	A++	N++	BLM	notused
0	1270805350980222983	A+	N+	BLM	notused
0	1269079237052465153	A++	N++	BLM	notused
0	1272388996455444481	A++	N++	BLM	notused
0	1266711094506082304	A++	N++	BLM	notused
0	1271913522948124676	A++	N++	BLM	notused
0	1269049851175673861	A++	N++	BLM	notused
0	1268234380629204992	A+	N+	BLM	notused
0	1269020406045908992	A+	N+	BLM	notused
0	1272374238662529024	A++	N++	BLM	notused
0	1269298322453352449	A+	N+	BLM	notused
0	1269949404565303297	A++	N++	BLM	notused
0	1270528318543192072	A+	N+	BLM	notused
0	1272226569059254275	A++	N++	BLM	notused
0	1268304942101663745	A++	N++	BLM	notused
0	1268209529730318337	A+	N+	BLM	notused
0	1271655199069921280	A+	N+	BLM	notused
0	1266562131819991040	A+	N+	BLM	notused
